ID	Name	Level	Type	MaxNum	Quality	AutoSell	Use	BuyPrice	GoldPrice	GongDe	Recovery	Desc	Legend	Icon	MinAttack	MaxAttack	MinDefence	MaxDefence	MinWAttack	MaxWAttack	MinMAttack	MaxMAttack	MinGAttack	MaxGAttack	MinPAttack	MaxPAttack	MinDodge	MaxDodge	MinBang	MaxBang	MinASpeed	MaxASpeed	MinMSpeed	MaxMSpeed	MinAntiMine	MaxAntiMine	Body	Soul	UseLimit
2127	烈山心法		10	1	1		1	100			5	使用后，可以学到功法：《烈山心法》。使用功法，不消耗技能点！此功法增加：防御！		157	127																								
2128	苍羽心法		10	1	1		1	100			5	使用后，可以学到功法：《苍羽心法》。使用功法，不消耗技能点！此功法增加：防御！		157	128																								
2129	逍遥心法		10	1	1		1	100			5	使用后，可以学到功法：《逍遥心法》。使用功法，不消耗技能点！此功法增加：防御！		157	129																								
2130	青霞心法		10	1	1		1	100			5	使用后，可以学到功法：《青霞心法》。使用功法，不消耗技能点！此功法增加：防御！		157	130																								
2131	黄泉心法		10	1	1		1	100			5	使用后，可以学到功法：《黄泉心法》。使用功法，不消耗技能点！此功法增加：防御！		157	131																								
2132	天心心法		10	1	1		1	100			5	使用后，可以学到功法：《天心心法》。使用功法，不消耗技能点！此功法增加：防御！		157	132																								
2133	茅山心法		10	1	1		1	100			5	使用后，可以学到功法：《茅山心法》。使用功法，不消耗技能点！此功法增加：防御！		157	133																								
2134	龙虎心法		10	1	1		1	100			5	使用后，可以学到功法：《龙虎心法》。使用功法，不消耗技能点！此功法增加：防御！		157	134																								
2135	斗狂心法		10	1	1		1	100			5	使用后，可以学到功法：《斗狂心法》。使用功法，不消耗技能点！此功法增加：防御！		157	135																								
2136	巨灵心法		10	1	2		1	400			10	使用后，可以学到功法：《巨灵心法》。使用功法，不消耗技能点！此功法增加：防御！		157	136																								
2137	聚魔心法		10	1	2		1	400			10	使用后，可以学到功法：《聚魔心法》。使用功法，不消耗技能点！此功法增加：防御！		157	137																								
2138	衔月心法		10	1	2		1	400			10	使用后，可以学到功法：《衔月心法》。使用功法，不消耗技能点！此功法增加：防御！		157	138																								
2139	魁星心法		10	1	2		1	400			10	使用后，可以学到功法：《魁星心法》。使用功法，不消耗技能点！此功法增加：防御！		157	139																								
2140	照阳心法		10	1	2		1	400			10	使用后，可以学到功法：《照阳心法》。使用功法，不消耗技能点！此功法增加：防御！		157	140																								
2141	南紫心法		10	1	2		1	400			10	使用后，可以学到功法：《南紫心法》。使用功法，不消耗技能点！此功法增加：防御！		157	141																								
2142	天海心法		10	1	2		1	400			10	使用后，可以学到功法：《天海心法》。使用功法，不消耗技能点！此功法增加：防御！		157	142																								
2143	神农心法		10	1	2		1	400			10	使用后，可以学到功法：《神农心法》。使用功法，不消耗技能点！此功法增加：防御！		157	143																								
2144	血煞心法		10	1	2		1	400			10	使用后，可以学到功法：《血煞心法》。使用功法，不消耗技能点！此功法增加：防御！		157	144																								
2145	仙侣心法		10	1	2		1	400			10	使用后，可以学到功法：《仙侣心法》。使用功法，不消耗技能点！此功法增加：防御！		157	145																								
2146	天华心法		10	1	3		1	1000			15	使用后，可以学到功法：《天华心法》。使用功法，不消耗技能点！此功法增加：防御！		157	146																								
2147	九黎心法		10	1	3		1	1000			15	使用后，可以学到功法：《九黎心法》。使用功法，不消耗技能点！此功法增加：防御！		157	147																								
2148	月音心法		10	1	3		1	1000			15	使用后，可以学到功法：《月音心法》。使用功法，不消耗技能点！此功法增加：防御！		157	148																								
2149	归一心法		10	1	3		1	1000			15	使用后，可以学到功法：《归一心法》。使用功法，不消耗技能点！此功法增加：防御！		157	149																								
2150	五行心法		10	1	3		1	1000			15	使用后，可以学到功法：《五行心法》。使用功法，不消耗技能点！此功法增加：防御！		157	150																								
2151	潜龙心法		10	1	3		1	1000			15	使用后，可以学到功法：《潜龙心法》。使用功法，不消耗技能点！此功法增加：防御！		157	151																								
2152	神意心法		10	1	3		1	1000			15	使用后，可以学到功法：《神意心法》。使用功法，不消耗技能点！此功法增加：防御！		157	152																								
2153	寒毒心法		10	1	3		1	1000			15	使用后，可以学到功法：《寒毒心法》。使用功法，不消耗技能点！此功法增加：防御！		157	153																								
2154	青羽心法		10	1	3		1	1000			15	使用后，可以学到功法：《青羽心法》。使用功法，不消耗技能点！此功法增加：防御！		157	154																								
2155	古月心法		10	1	3		1	1000			15	使用后，可以学到功法：《古月心法》。使用功法，不消耗技能点！此功法增加：防御！		157	155																								
2156	斩棘心法		10	1	3		1	1000			15	使用后，可以学到功法：《斩棘心法》。使用功法，不消耗技能点！此功法增加：防御！		157	156																								
2157	菩提心法		10	1	3		1	1000			15	使用后，可以学到功法：《菩提心法》。使用功法，不消耗技能点！此功法增加：防御！		157	157																								
2158	风清心法		10	1	3		1	1000			15	使用后，可以学到功法：《风清心法》。使用功法，不消耗技能点！此功法增加：防御！		157	158																								
2159	无极心法		10	1	3		1	1000			15	使用后，可以学到功法：《无极心法》。使用功法，不消耗技能点！此功法增加：防御！		157	159																								
2160	天音心法		10	1	4		1	2000			20	使用后，可以学到功法：《天音心法》。使用功法，不消耗技能点！此功法增加：防御！		157	160																								
2161	灵山心法		10	1	4		1	2000			20	使用后，可以学到功法：《灵山心法》。使用功法，不消耗技能点！此功法增加：防御！		157	161																								
2162	法华心法		10	1	4		1	2000			20	使用后，可以学到功法：《法华心法》。使用功法，不消耗技能点！此功法增加：防御！		157	162																								
2163	金顶心法		10	1	4		1	2000			20	使用后，可以学到功法：《金顶心法》。使用功法，不消耗技能点！此功法增加：防御！		157	163																								
2164	独尊心法		10	1	4		1	2000			20	使用后，可以学到功法：《独尊心法》。使用功法，不消耗技能点！此功法增加：防御！		157	164																								
2165	九煞心法		10	1	4		1	2000			20	使用后，可以学到功法：《九煞心法》。使用功法，不消耗技能点！此功法增加：防御！		157	165																								
2166	伏龙心法		10	1	4		1	2000			20	使用后，可以学到功法：《伏龙心法》。使用功法，不消耗技能点！此功法增加：防御！		157	166																								
2167	玄音心法		10	1	4		1	2000			20	使用后，可以学到功法：《玄音心法》。使用功法，不消耗技能点！此功法增加：防御！		157	167																								
2168	落日心法		10	1	4		1	2000			20	使用后，可以学到功法：《落日心法》。使用功法，不消耗技能点！此功法增加：防御！		157	168																								
2169	生死心法		10	1	4		1	2000			20	使用后，可以学到功法：《生死心法》。使用功法，不消耗技能点！此功法增加：防御！		157	169																								
2170	隐神心法		10	1	4		1	2000			20	使用后，可以学到功法：《隐神心法》。使用功法，不消耗技能点！此功法增加：防御！		157	170																								
2171	合欢心法		10	1	5		1	10000			25	使用后，可以学到功法：《合欢心法》。使用功法，不消耗技能点！此功法增加：防御！		157	171																								
2172	碧云心法		10	1	5		1	10000			25	使用后，可以学到功法：《碧云心法》。使用功法，不消耗技能点！此功法增加：防御！		157	172																								
2173	焚香心法		10	1	5		1	10000			25	使用后，可以学到功法：《焚香心法》。使用功法，不消耗技能点！此功法增加：防御！		157	173																								
2174	灵寂心法		10	1	5		1	10000			25	使用后，可以学到功法：《灵寂心法》。使用功法，不消耗技能点！此功法增加：防御！		157	174																								
2175	无心心法		10	1	5		1	10000			25	使用后，可以学到功法：《无心心法》。使用功法，不消耗技能点！此功法增加：防御！		157	175																								
2176	无为心法		10	1	5		1	10000			25	使用后，可以学到功法：《无为心法》。使用功法，不消耗技能点！此功法增加：防御！		157	176																								
2177	上清心法		10	1	5		1	10000			25	使用后，可以学到功法：《上清心法》。使用功法，不消耗技能点！此功法增加：防御！		157	177																								
2178	天师心法		10	1	5		1	10000			25	使用后，可以学到功法：《天师心法》。使用功法，不消耗技能点！此功法增加：防御！		157	178																								
2179	恶魔心法		10	1	6		1		150	1500	30	使用后，可以学到功法：《恶魔心法》。使用功法，不消耗技能点！此功法增加：防御！		157	179																								
2180	死亡心法		10	1	6		1		150	1500	30	使用后，可以学到功法：《死亡心法》。使用功法，不消耗技能点！此功法增加：防御！		157	180																								
2181	凌云心法		10	1	6		1		150	1500	30	使用后，可以学到功法：《凌云心法》。使用功法，不消耗技能点！此功法增加：防御！		157	181																								
2182	云霄心法		10	1	6		1		150	1500	30	使用后，可以学到功法：《云霄心法》。使用功法，不消耗技能点！此功法增加：防御！		157	182																								
2183	华音心法		10	1	6		1		150	1500	30	使用后，可以学到功法：《华音心法》。使用功法，不消耗技能点！此功法增加：防御！		157	183																								
2184	天魔心法		10	1	6		1		150	1500	30	使用后，可以学到功法：《天魔心法》。使用功法，不消耗技能点！此功法增加：防御！		157	184																								
2185	玄灵心法		10	1	7		1		200	2000	35	使用后，可以学到功法：《玄灵心法》。使用功法，不消耗技能点！此功法增加：防御！		157	185																								
2186	浩天心法		10	1	7		1		200	2000	35	使用后，可以学到功法：《浩天心法》。使用功法，不消耗技能点！此功法增加：防御！		157	186																								
2187	紫门心法		10	1	7		1		200	2000	35	使用后，可以学到功法：《紫门心法》。使用功法，不消耗技能点！此功法增加：防御！		157	187																								
2188	碧凌心法		10	1	7		1		200	2000	35	使用后，可以学到功法：《碧凌心法》。使用功法，不消耗技能点！此功法增加：防御！		157	188																								
2189	魔泯心法		10	1	7		1		200	2000	35	使用后，可以学到功法：《魔泯心法》。使用功法，不消耗技能点！此功法增加：防御！		157	189																								
2190	碧宵心法		10	1	7		1		200	2000	35	使用后，可以学到功法：《碧宵心法》。使用功法，不消耗技能点！此功法增加：防御！		157	190																								
2191	玉女心法		10	1	7		1		200	2000	35	使用后，可以学到功法：《玉女心法》。使用功法，不消耗技能点！此功法增加：防御！		157	191																								
2192	天道心法		10	1	7		1		200	2000	35	使用后，可以学到功法：《天道心法》。使用功法，不消耗技能点！此功法增加：防御！		157	192																								
2193	天衍心法		10	1	7		1		200	2000	35	使用后，可以学到功法：《天衍心法》。使用功法，不消耗技能点！此功法增加：防御！		157	193																								
2194	百媚心法		10	1	7		1		200	2000	35	使用后，可以学到功法：《百媚心法》。使用功法，不消耗技能点！此功法增加：防御！		157	194																								
2195	天鉴心法		10	1	8		1		300	3000	40	使用后，可以学到功法：《天鉴心法》。使用功法，不消耗技能点！此功法增加：防御！		157	195																								
2196	青云心经		10	1	8		1		300	3000	40	使用后，可以学到功法：《青云心经》。使用功法，不消耗技能点！此功法增加：防御！		157	196																								
2197	飘渺心法		10	1	8		1		300	3000	40	使用后，可以学到功法：《飘渺心法》。使用功法，不消耗技能点！此功法增加：防御！		157	197																								
2198	宵水心法		10	1	8		1		300	3000	40	使用后，可以学到功法：《宵水心法》。使用功法，不消耗技能点！此功法增加：防御！		157	198																								
2199	赤血心法		10	1	8		1		300	3000	40	使用后，可以学到功法：《赤血心法》。使用功法，不消耗技能点！此功法增加：防御！		157	199																								
2200	嗜魔心法		10	1	8		1		300	3000	40	使用后，可以学到功法：《嗜魔心法》。使用功法，不消耗技能点！此功法增加：防御！		157	200																								
2201	鬼王心法		10	1	8		1		300	3000	40	使用后，可以学到功法：《鬼王心法》。使用功法，不消耗技能点！此功法增加：防御！		157	201																								
2202	紫霄心法		10	1	8		1		300	3000	40	使用后，可以学到功法：《紫霄心法》。使用功法，不消耗技能点！此功法增加：防御！		157	202																								
